Id,Condition,Sex,Centroid Size,Log Centroid Size,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
C_083F-WING,cold,F,2.961810163,1.085800623,2.21313,1.36799,2.16524,1.48577,2.19242,1.60096,1.98793,1.68767,1.96593,1.62813,1.94393,1.41847,1.88439,1.22692,1.63461,1.33176,1.63461,1.40812,1.17645,1.3434,1.15315,1.55178,0.65487,0.61734,0.14754,0.79983,0.13589,1.04573,0.77136,1.70061
C_084M-WING,cold,M,2.751081703,1.011994181,0.50345,1.04832,0.50216,1.16221,0.42191,1.24634,0.56298,1.38223,0.61346,1.33823,0.70406,1.18292,0.82312,1.02244,0.9642,1.21786,0.94608,1.28905,1.31881,1.39647,1.28387,1.55436,2.085,0.9629,2.47974,1.31105,2.40208,1.5246,1.58284,1.8598
C_085M-WING,cold,M,2.585945001,0.9500910123,1.11044,2.09147,1.01338,2.04229,0.90725,2.04617,0.84383,1.87016,0.90466,1.8598,1.09232,1.8598,1.29293,1.85204,1.18551,1.61908,1.12339,1.59966,1.21786,1.22951,1.05091,1.16998,1.94004,0.86842,1.84815,0.3792,1.61649,0.33391,0.94996,0.82312
C_087M-WING,cold,M,2.571346597,0.9444297295,0.70276,1.86627,0.65099,1.76532,0.55651,1.72132,0.61605,1.54272,0.66911,1.56601,0.81536,1.66308,0.98102,1.75626,1.01596,1.50777,0.97067,1.45989,1.22175,1.2101,1.12339,1.08456,2.04488,1.25928,2.23513,0.78947,2.07076,0.63805,1.24504,0.72088
C_088M-WING,cold,M,2.630633033,0.967224514,0.61605,1.01338,0.62122,1.12468,0.55781,1.2101,0.69111,1.34729,0.72994,1.30458,0.81924,1.13892,0.93184,0.98102,1.08974,1.17904,1.07291,1.24504,1.44306,1.35764,1.39776,1.52071,2.14971,0.93184,2.49786,1.27869,2.42926,1.49354,1.67732,1.79638
C_089F-WING,cold,F,3.177928623,1.156229608,0.64193,0.44003,0.77265,0.42062,0.84124,0.30155,1.04185,0.40768,0.99914,0.46851,0.85936,0.62899,0.717,0.81665,0.99137,0.91631,1.05738,0.8736,1.31234,1.27481,1.49224,1.1868,1.12468,2.25972,1.59707,2.53021,1.7925,2.38396,1.88827,1.39647
C_090M-WING,cold,M,2.714450933,0.9985896984,0.4698,1.34858,0.5371,1.45212,0.49827,1.55695,0.67299,1.63072,0.68852,1.5686,0.72088,1.39,0.73771,1.19716,0.96031,1.31493,0.97067,1.38094,1.32917,1.32529,1.3667,1.47671,1.87145,0.60828,2.35679,0.7623,2.37232,0.99008,1.78474,1.61131
C_091M-WING,cold,M,2.639830921,0.9707148701,1.43659,0.52157,1.52977,0.57722,1.6359,0.56687,1.70061,0.74418,1.63978,0.75453,1.45083,0.76488,1.26057,0.78818,1.36541,1.02244,1.43529,1.03538,1.35635,1.41847,1.52201,1.47153,0.64323,1.85592,0.79595,2.32572,1.02891,2.34773,1.65531,1.81321
C_093M-WING,cold,M,2.571818265,0.944613145,0.93572,0.70535,0.87101,0.79336,0.77136,0.82183,0.8063,1.01079,0.86325,0.99785,1.02502,0.92149,1.2101,0.86195,1.2088,1.0975,1.15315,1.14021,1.39129,1.43918,1.27093,1.55695,2.20407,1.50907,2.2869,1.99052,2.10182,2.11218,1.31105,1.91028
C_094F-WING,cold,F,3.024177197,1.106639054,0.73253,2.06558,0.66652,1.96463,0.54228,1.94004,0.57204,1.72908,0.64064,1.74203,0.81536,1.82874,1.02761,1.87663,1.03926,1.61131,0.98231,1.57378,1.26316,1.21139,1.13115,1.08456,2.21183,1.10915,2.32961,0.58757,2.13806,0.44392,1.2101,0.65876
C_095M-WING,cold,M,2.741743712,1.008594109,1.9944,0.76877,2.02935,0.88007,2.1303,0.92537,2.05523,1.0988,1.99699,1.07032,1.86239,0.96161,1.69285,0.84771,1.62555,1.09232,1.66437,1.14668,1.34211,1.38611,1.43012,1.52848,0.48404,1.24893,0.24719,1.71226,0.40509,1.89475,1.26963,1.89863
C_097F-WING,cold,F,2.657072292,0.9772248746,2.11735,1.1415,2.10441,1.24893,2.14712,1.3434,1.9957,1.46118,1.95687,1.40941,1.89992,1.23987,1.80544,1.06644,1.63331,1.22951,1.63978,1.29552,1.21786,1.33693,1.24504,1.50907,0.60569,0.79465,0.19801,1.07291,0.23943,1.29293,0.95643,1.73167
C_098M-WING,cold,M,2.595681962,0.9538492806,1.14021,2.04746,1.04703,1.9944,0.94219,2.01899,0.88136,1.83133,0.94349,1.81192,1.12727,1.80674,1.31881,1.78474,1.21916,1.55307,1.14927,1.53754,1.21657,1.18163,1.06256,1.15315,1.9284,0.75971,1.80286,0.28473,1.57378,0.24978,0.9189,0.78559
C_099M-WING,cold,M,2.665418125,0.9803609402,1.83262,1.86498,1.88569,1.76015,1.98146,1.71614,1.93357,1.52718,1.87922,1.54919,1.71226,1.64884,1.54272,1.7472,1.49871,1.48836,1.54919,1.43918,1.26057,1.16739,1.37576,1.04314,0.42968,1.24634,0.24849,0.77524,0.41027,0.61475,1.26446,0.66135
C_100M-WING,cold,M,2.717416738,0.9996817004,0.41933,1.62813,0.41544,1.51813,0.35591,1.42753,0.49568,1.29422,0.53322,1.3434,0.62899,1.49871,0.74029,1.66178,0.88525,1.46506,0.86713,1.39517,1.24893,1.30069,1.22045,1.14021,2.00087,1.73426,2.3762,1.38741,2.30113,1.17645,1.50907,0.86195
C_101M-WING,cold,M,2.637656501,0.9698908339,1.63719,0.4918,1.53754,0.48792,1.45859,0.41544,1.32787,0.55781,1.37317,0.59405,1.51554,0.67817,1.6579,0.82183,1.47542,0.93572,1.42365,0.92278,1.31493,1.30069,1.15833,1.27222,1.71485,2.01382,1.38611,2.38396,1.17515,2.31278,0.88395,1.55566
C_102M-WING,cold,M,2.654516172,0.9762624052,1.84686,2.08241,1.73556,2.11735,1.6579,2.18595,1.5013,2.08888,1.53107,2.0397,1.66826,1.90898,1.81709,1.77568,1.58025,1.66437,1.51683,1.68767,1.3434,1.37447,1.18163,1.43141,1.60613,0.54745,1.19198,0.28084,1.00173,0.39991,0.8516,1.2334
C_104M-WING,cold,M,2.663985026,0.9798231319,1.70191,0.54616,1.59837,0.52286,1.51424,0.45298,1.36023,0.56687,1.39906,0.61605,1.54401,0.72606,1.69802,0.86325,1.47283,0.98749,1.40812,0.96161,1.24893,1.31493,1.08585,1.25799,1.60613,2.08629,1.22563,2.40467,1.01208,2.29725,0.77524,1.48577
C_105M-WING,cold,M,2.632009375,0.9677475753,1.99958,1.87792,1.90769,1.93875,1.87145,2.04099,1.69285,2.00087,1.69932,1.9504,1.78344,1.78085,1.84686,1.60872,1.60225,1.5919,1.56083,1.64108,1.25281,1.39,1.14021,1.50648,1.20363,0.56298,0.73512,0.46592,0.60181,0.63417,0.761,1.44306
C_106M-WING,cold,M,3.166750271,1.152705911,0.37403,1.42882,0.41674,1.54789,0.39473,1.66308,0.58369,1.75497,0.60958,1.68508,0.63934,1.48059,0.69888,1.27222,0.93702,1.40294,0.95514,1.4793,1.39906,1.42365,1.44953,1.60225,2.06041,0.62122,2.57033,0.79853,2.5781,1.05867,1.88957,1.75368
C_107M-WING,cold,M,2.863211246,1.051943808,0.83607,0.45945,0.95902,0.45168,1.03667,0.35979,1.19845,0.48404,1.15574,0.53063,1.00043,0.65617,0.84254,0.79077,1.07032,0.9189,1.13892,0.8969,1.29681,1.27481,1.45212,1.2088,0.97196,2.12253,1.34988,2.47585,1.55695,2.36326,1.78862,1.48965
C_108M-WING,cold,M,2.661291103,0.9788113819,0.58499,0.76488,0.55004,0.86454,0.47109,0.93184,0.55522,1.0988,0.61087,1.06515,0.74288,0.93961,0.90466,0.83089,0.9849,1.05091,0.95125,1.11044,1.30199,1.33693,1.20233,1.46765,2.09923,1.14668,2.33737,1.58154,2.19112,1.75497,1.36152,1.80933
C_110F-WING,cold,F,3.157181603,1.149679732,0.13977,1.57119,0.16177,1.44177,0.10224,1.33305,0.27178,1.19845,0.31579,1.25669,0.38568,1.45341,0.49827,1.66178,0.72606,1.46247,0.71182,1.37964,1.16739,1.32529,1.12339,1.12727,1.98275,1.9051,2.43962,1.58543,2.35679,1.34082,1.50389,0.85677
C_114M-WING,cold,M,2.815260839,1.035054918,0.58757,0.67429,0.55263,0.79336,0.45686,0.85419,0.53969,1.02891,0.59663,0.99785,0.739,0.88007,0.91631,0.75065,0.99526,1.00043,0.95643,1.06256,1.29164,1.29293,1.19586,1.434,2.17171,1.12339,2.42279,1.57378,2.2649,1.76403,1.37447,1.80933
C_115F-WING,cold,F,3.066091758,1.120403708,0.45039,1.84945,0.41415,1.73167,0.31449,1.66049,0.41674,1.48448,0.47627,1.51295,0.62252,1.65014,0.79595,1.77697,0.91113,1.53754,0.87101,1.46894,1.26187,1.2334,1.19586,1.04703,2.1963,1.45859,2.49397,1.00173,2.35161,0.81148,1.40423,0.68852
C_116F-WING,cold,F,2.948067454,1.081149855,1.88569,2.11606,1.75109,2.129,1.67214,2.21313,1.49224,2.10053,1.52718,2.04617,1.69026,1.91934,1.84298,1.74462,1.59707,1.63331,1.52201,1.66567,1.33564,1.28905,1.15574,1.35635,1.62555,0.4025,1.1881,0.08412,0.99137,0.20578,0.8063,1.12597
C_118M-WING,cold,M,2.792796788,1.027043527,0.48792,1.58413,0.4918,1.46894,0.42321,1.38223,0.56428,1.24893,0.60699,1.29552,0.68852,1.45989,0.81277,1.62555,0.96678,1.43918,0.95902,1.36799,1.36799,1.2774,1.33176,1.10268,2.10312,1.74332,2.50433,1.412,2.42409,1.1881,1.63072,0.83995
C_119F-WING,cold,F,3.169110935,1.153451086,1.01208,2.22477,0.90078,2.14841,0.78818,2.11606,0.739,1.90898,0.82054,1.90122,1.02114,1.93746,1.26575,1.95428,1.19716,1.66178,1.12209,1.62555,1.32787,1.17515,1.12986,1.12209,2.22607,0.81536,2.19371,0.2679,1.94393,0.1773,1.07679,0.6484
C_121F-WING,cold,F,2.9455326,1.08028965,2.18854,1.33046,2.14453,1.20233,2.17042,1.08585,1.98534,0.9849,1.95946,1.04832,1.92322,1.2541,1.87016,1.47412,1.61649,1.31881,1.61002,1.23728,1.19198,1.26704,1.15833,1.07291,0.57981,1.95687,0.09706,1.73944,0.10224,1.49871,0.783,0.89172
C_123M-WING,cold,M,2.659291552,0.9780597534,0.64064,0.92537,0.61346,1.02891,0.53451,1.10268,0.65229,1.26187,0.70017,1.22951,0.81536,1.08844,0.96937,0.96808,1.07162,1.17515,1.04314,1.24116,1.42365,1.42235,1.31752,1.55695,2.17301,1.14409,2.46938,1.53754,2.34773,1.73685,1.53883,1.89086
C_125F-WING,cold,F,2.959107551,1.08488772,2.21054,0.9862,2.20924,1.12209,2.2856,1.21786,2.13936,1.37705,2.09276,1.32787,1.9944,1.14539,1.8598,0.95772,1.68249,1.18033,1.69673,1.25799,1.29422,1.36541,1.3227,1.55566,0.49568,0.89172,0.09706,1.23728,0.17083,1.46894,0.99267,1.84945
C_127F-WING,cold,F,2.903892296,1.066052008,0.63676,0.62252,0.56946,0.73512,0.46462,0.78171,0.50216,0.98361,0.56298,0.96549,0.74547,0.86325,0.95643,0.76877,0.9849,1.04185,0.92537,1.0975,1.2088,1.40423,1.08326,1.52848,2.13418,1.42882,2.26748,1.94134,2.0837,2.08888,1.19975,1.95946
C_128F-WING,cold,F,2.954096068,1.083192705,0.64582,1.8831,0.60828,1.76791,0.51122,1.69932,0.58628,1.49871,0.64193,1.52589,0.80889,1.66437,0.98879,1.80156,1.08585,1.51424,1.03926,1.45212,1.42365,1.17515,1.28905,1.01596,2.28301,1.35117,2.51986,0.86713,2.36714,0.68464,1.44306,0.64711
C_130M-WING,cold,M,2.677555438,0.9849042282,2.11476,1.15315,2.04746,1.05609,2.06429,0.94219,1.87533,0.8956,1.86368,0.95125,1.86498,1.14798,1.84039,1.36411,1.62166,1.25151,1.59448,1.18421,1.20622,1.2994,1.14409,1.11691,0.8296,2.03452,0.34814,1.94393,0.29896,1.71226,0.79077,1.02502
C_131M-WING,cold,M,2.769238997,1.018572552,0.53451,1.95557,0.4931,1.85204,0.41803,1.78603,0.48015,1.61649,0.52933,1.64237,0.6717,1.76015,0.8516,1.85592,0.90984,1.62166,0.86713,1.5686,1.19198,1.32011,1.08844,1.19845,2.06688,1.42753,2.28431,0.95902,2.13547,0.79336,1.26446,0.80371
C_132M-WING,cold,M,2.616649852,0.9618948172,0.65358,1.74979,0.63676,1.63202,0.55651,1.56213,0.65746,1.40812,0.70017,1.44047,0.81795,1.58154,0.97973,1.70449,1.06644,1.49224,1.03667,1.43141,1.37835,1.25281,1.31105,1.09491,2.16912,1.5246,2.44997,1.12856,2.32572,0.94219,1.51554,0.78559
C_133M-WING,cold,M,2.99895463,1.098263771,0.55134,0.74029,0.65099,0.66264,0.67817,0.53839,0.89042,0.56687,0.88395,0.6277,0.79595,0.80759,0.73641,1.02891,1.02114,1.0315,1.07162,0.97196,1.40553,1.21657,1.51942,1.08197,1.55178,2.16783,2.08241,2.2649,2.2196,2.07335,1.96593,1.15574
C_135M-WING,cold,M,2.85568733,1.04931256,1.06644,0.53969,0.96937,0.60699,0.84901,0.59663,0.81406,0.79206,0.87878,0.80112,1.06903,0.79465,1.26834,0.81018,1.20363,1.06644,1.13633,1.08585,1.24634,1.4573,1.09232,1.5246,2.05264,1.85851,1.97111,2.41632,1.72908,2.47068,0.99008,1.93875
C_136M-WING,cold,M,2.614344567,0.9610134225,1.11562,0.56298,1.02244,0.63287,0.91501,0.61346,0.87489,0.80242,0.92796,0.80759,1.12339,0.8063,1.3227,0.81277,1.22563,1.04314,1.1648,1.06385,1.2774,1.42882,1.1195,1.4793,2.02158,1.7938,1.9284,2.27654,1.70449,2.31925,1.03667,1.85851
C_138M-WING,cold,M,2.631988974,0.9677398244,1.53107,0.5138,1.62425,0.58499,1.73556,0.5824,1.77568,0.77006,1.71355,0.77912,1.52848,0.75582,1.32529,0.75194,1.40553,0.99526,1.46506,1.02373,1.33046,1.40423,1.5013,1.44435,0.5811,1.72779,0.65617,2.19501,0.86972,2.25842,1.55566,1.83521
C_139M-WING,cold,M,2.659846639,0.9782684666,0.50863,0.82054,0.48015,0.92666,0.39991,0.99526,0.49827,1.15445,0.54875,1.12597,0.66911,0.99267,0.82054,0.86066,0.90596,1.08715,0.87231,1.15056,1.2088,1.34729,1.14021,1.48577,2.02158,1.11174,2.30243,1.52718,2.17559,1.71744,1.34599,1.83521
C_140F-WING,cold,F,3.01315488,1.102987663,0.74547,2.10053,0.66911,1.9957,0.55392,1.96205,0.56816,1.74979,0.63805,1.75756,0.83607,1.84298,1.05479,1.90769,1.05738,1.61131,0.99396,1.56472,1.2541,1.21657,1.10138,1.09491,2.18465,1.07162,2.27654,0.54616,2.06558,0.41285,1.16739,0.66652
C_141F-WING,cold,F,2.962111169,1.085902247,0.50345,1.14798,0.58628,1.03667,0.56557,0.91372,0.77524,0.85807,0.79595,0.92407,0.783,1.13633,0.78689,1.36152,1.07162,1.26316,1.09362,1.19198,1.51424,1.30846,1.58025,1.12468,1.94522,2.12641,2.45644,2.02546,2.50821,1.78215,1.98017,1.04314
C_142F-WING,cold,F,3.1320678,1.141693425,0.63417,0.52416,0.76618,0.48663,0.81406,0.37144,1.01596,0.44521,0.98102,0.50733,0.85419,0.66264,0.74159,0.86713,1.01338,0.94996,1.07809,0.90596,1.35894,1.28258,1.53495,1.17386,1.22563,2.25842,1.74203,2.50562,1.92063,2.32443,1.92063,1.32787
C_143F-WING,cold,F,3.038182254,1.111259394,0.49698,0.78947,0.47627,0.92666,0.37662,1.01726,0.49698,1.21528,0.55651,1.16739,0.70147,0.99914,0.86195,0.82183,1.02114,1.09491,0.98361,1.17257,1.39,1.36411,1.30846,1.56731,2.27913,1.03538,2.57292,1.44177,2.45774,1.66308,1.54013,1.88698
C_143M-WING,cold,M,2.742635652,1.008919375,1.41329,2.15877,1.2994,2.13547,1.19845,2.18465,1.08326,2.02158,1.13374,1.99052,1.31752,1.92063,1.51295,1.83909,1.33046,1.65014,1.2541,1.65531,1.21657,1.25281,1.04444,1.27222,1.78474,0.61217,1.50518,0.17083,1.28128,0.21095,0.81018,0.93313
C_144M-WING,cold,M,2.690116154,0.9895843727,1.29422,2.13418,1.4107,2.09535,1.51683,2.11865,1.60096,1.94393,1.54272,1.91675,1.35505,1.88827,1.14927,1.84168,1.29034,1.60484,1.36152,1.59966,1.33952,1.21528,1.51165,1.18163,0.68205,0.695,0.88266,0.22907,1.11174,0.23037,1.68896,0.85419
C_145M-WING,cold,M,2.749137967,1.011287396,1.47542,2.16136,1.35376,2.13418,1.25281,2.18724,1.13762,2.02676,1.1868,1.99311,1.37317,1.92322,1.56601,1.84427,1.38353,1.65402,1.30846,1.65531,1.27093,1.25281,1.09491,1.27222,1.83909,0.61475,1.55825,0.16436,1.33305,0.21095,0.86325,0.93572
C_147M-WING,cold,M,2.649346414,0.9743129735,0.55004,0.92796,0.54228,1.04055,0.46074,1.11044,0.58499,1.25799,0.6277,1.22175,0.74029,1.0742,0.85807,0.92666,0.99396,1.13245,0.97584,1.19457,1.32399,1.33305,1.28775,1.49354,2.09535,0.99526,2.42409,1.35894,2.32314,1.56472,1.51295,1.78474
C_148F-WING,cold,F,3.016682212,1.104157622,1.14927,2.16265,1.04055,2.09665,0.91501,2.11994,0.84124,1.90898,0.91372,1.88698,1.12468,1.88827,1.35894,1.87274,1.24763,1.58154,1.1648,1.56342,1.26575,1.12727,1.06903,1.07679,2.06041,0.64064,1.90769,0.12295,1.67343,0.08671,0.94608,0.68335
C_149M-WING,cold,M,2.801743697,1.030241972,0.57981,1.82097,0.55651,1.71097,0.47239,1.63849,0.5604,1.46377,0.61087,1.49871,0.75582,1.63978,0.90854,1.78215,1.01855,1.52848,0.9849,1.45471,1.33305,1.24763,1.24245,1.10138,2.16912,1.48836,2.46162,1.04961,2.32184,0.84383,1.44306,0.73771
C_150F-WING,cold,F,3.01560222,1.103799552,0.43615,1.21657,0.50733,1.09103,0.48404,0.9642,0.69111,0.88007,0.717,0.95125,0.71829,1.1648,0.74288,1.39647,1.02632,1.26575,1.03926,1.18421,1.47671,1.26704,1.52201,1.06773,2.00476,2.05652,2.50433,1.88957,2.53151,1.65402,1.91675,0.93443
C_151M-WING,cold,M,2.710328395,0.9970698064,1.1648,2.14583,1.06126,2.08241,0.95384,2.08888,0.89948,1.90122,0.95772,1.8831,1.15315,1.89345,1.36411,1.89733,1.26834,1.63849,1.19716,1.61649,1.31105,1.20751,1.12986,1.15574,2.05652,0.83348,1.9491,0.35073,1.71355,0.3119,1.02373,0.81795
C_152F-WING,cold,F,3.154896567,1.148955712,1.22692,2.33867,1.10785,2.28043,0.9849,2.31019,0.88395,2.10571,0.96031,2.08111,1.17127,2.0617,1.40812,2.0164,1.26575,1.74203,1.18292,1.7252,1.24375,1.30199,1.04832,1.24763,2.04358,0.66005,1.84039,0.14883,1.58672,0.13459,0.89042,0.79465
C_153F-WING,cold,F,3.085072314,1.126575098,0.4245,1.29811,0.49568,1.17904,0.43486,1.05997,0.64193,0.97196,0.67299,1.0315,0.68852,1.24375,0.74159,1.46894,1.0082,1.33305,1.01467,1.25281,1.48448,1.33046,1.51813,1.11821,2.04099,2.09665,2.55869,1.91416,2.57163,1.66955,1.91934,0.96161
C_154M-WING,cold,M,2.640204115,0.9708562303,0.53192,1.13115,0.60958,1.03667,0.58499,0.92666,0.76618,0.88007,0.78559,0.92925,0.77394,1.12339,0.78041,1.32917,1.02761,1.2334,1.0522,1.1648,1.43141,1.27222,1.47412,1.10527,1.80286,2.00087,2.29596,1.89086,2.32961,1.66955,1.83133,1.01467
C_155M-WING,cold,M,2.57399769,0.9454602116,1.01596,0.57204,1.12597,0.57463,1.21139,0.50863,1.34082,0.63546,1.30328,0.67558,1.14409,0.761,0.99655,0.88913,1.19327,1.0302,1.2554,1.01338,1.37447,1.35117,1.52718,1.32917,1.00043,2.07982,1.34599,2.4215,1.53624,2.32831,1.80415,1.57248
C_156M-WING,cold,M,2.765800957,1.01733027,0.59405,1.75756,0.57463,1.64496,0.49698,1.56601,0.59663,1.41459,0.64711,1.44953,0.76618,1.58543,0.92149,1.73685,1.02502,1.50001,1.00043,1.43271,1.36282,1.25022,1.28646,1.10009,2.19371,1.50907,2.4888,1.08844,2.36455,0.89948,1.50389,0.75194
C_157M-WING,cold,M,2.759293975,1.014974841,0.4931,1.0082,0.50345,1.13374,0.42968,1.21786,0.56557,1.35635,0.61087,1.30846,0.70147,1.14539,0.81018,0.97326,0.9629,1.18033,0.94349,1.24375,1.33952,1.35635,1.30846,1.51813,2.10312,0.92019,2.47715,1.26834,2.3995,1.47283,1.60096,1.80027
C_158M-WING,cold,M,2.67676334,0.9846083557,0.52157,1.69802,0.52416,1.57766,0.45427,1.49483,0.56816,1.3434,0.61605,1.39,0.72735,1.55048,0.84513,1.72132,0.99396,1.49095,0.96937,1.41976,1.3214,1.28646,1.28516,1.11174,2.08241,1.66308,2.42279,1.29552,2.32443,1.07679,1.53754,0.82701
C_159F-WING,cold,F,3.053093514,1.116155344,0.36238,1.09232,0.39473,1.22563,0.34167,1.32787,0.50345,1.46377,0.54616,1.40294,0.61734,1.21657,0.70923,1.00691,0.94219,1.19327,0.93313,1.2774,1.35376,1.3214,1.33952,1.51165,2.12253,0.73512,2.58716,1.04703,2.52762,1.28516,1.71485,1.77956
C_160M-WING,cold,M,2.705501234,0.9952871941,0.68723,1.92451,0.64323,1.82097,0.56557,1.75756,0.61475,1.58543,0.67299,1.60872,0.81924,1.72003,0.99137,1.8378,1.04832,1.58284,1.00561,1.52848,1.3214,1.27093,1.21269,1.14021,2.15489,1.37447,2.37232,0.90337,2.20795,0.739,1.34988,0.77265
C_161F-WING,cold,F,2.997751106,1.097862376,1.74979,0.48404,1.62555,0.47627,1.54013,0.38438,1.37188,0.51898,1.41718,0.56946,1.58025,0.68852,1.74332,0.85419,1.51683,0.98231,1.43529,0.95514,1.2774,1.3447,1.09232,1.30975,1.64496,2.24807,1.24116,2.58845,1.02114,2.48103,0.76359,1.58801
C_162M-WING,cold,M,2.739070586,1.007618661,1.55048,0.47886,1.64367,0.5591,1.75368,0.54875,1.7925,0.72735,1.73038,0.73641,1.54919,0.72865,1.34599,0.72606,1.43141,0.96937,1.49354,0.98879,1.37188,1.35505,1.51683,1.41976,0.58628,1.75368,0.66393,2.27007,0.89301,2.31666,1.58672,1.83392
C_163F-WING,cold,F,2.921985241,1.072263262,1.96852,0.52675,1.84427,0.49568,1.78085,0.39991,1.59448,0.46721,1.62813,0.53063,1.75368,0.67947,1.88698,0.86454,1.62296,0.9409,1.56083,0.89172,1.31364,1.24116,1.15315,1.14021,1.47153,2.16395,0.99655,2.41632,0.81924,2.24419,0.7623,1.32529
